run,type,module,name,attrname,attrvalue,value
General-138-20231219-20:28:04-12580,runattr,,,iterationvarsd,,
General-138-20231219-20:28:04-12580,runattr,,,iterationvarsf,,
General-138-20231219-20:28:04-12580,runattr,,,measurement,,
General-138-20231219-20:28:04-12580,runattr,,,network,SuperMarket,
General-138-20231219-20:28:04-12580,runattr,,,processid,12580,
General-138-20231219-20:28:04-12580,runattr,,,repetition,138,
General-138-20231219-20:28:04-12580,runattr,,,replication,#138,
General-138-20231219-20:28:04-12580,runattr,,,resultdir,results,
General-138-20231219-20:28:04-12580,runattr,,,runnumber,138,
General-138-20231219-20:28:04-12580,runattr,,,seedset,138,
General-138-20231219-20:28:04-12580,config,,,network,SuperMarket,
General-138-20231219-20:28:04-12580,config,,,sim-time-limit,60s * 60 * 24,
General-138-20231219-20:28:04-12580,config,,,repeat,500,
General-138-20231219-20:28:04-12580,config,,,seed-set,138,
General-138-20231219-20:28:04-12580,config,,,SuperMarket.C,4,
General-138-20231219-20:28:04-12580,config,,,SuperMarket.checkout.p,0,
General-138-20231219-20:28:04-12580,config,,,SuperMarket.checkout.classifier.K,1000,
General-138-20231219-20:28:04-12580,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-138-20231219-20:28:04-12580,config,,,num-rngs,2,
General-138-20231219-20:28:04-12580,config,,,SuperMarket.source.rng-0,0,
General-138-20231219-20:28:04-12580,config,,,SuperMarket.source.rng-1,1,
General-138-20231219-20:28:04-12580,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-138-20231219-20:28:04-12580,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-138-20231219-20:28:04-12580,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-126-20231219-20:28:02-5916,runattr,,,configname,General,
General-126-20231219-20:28:02-5916,runattr,,,datetime,20231219-20:28:02,
General-126-20231219-20:28:02-5916,runattr,,,datetimef,20231219-202802,
General-126-20231219-20:28:02-5916,runattr,,,experiment,General,
General-126-20231219-20:28:02-5916,runattr,,,inifile,omnetpp.ini,
