run,type,module,name,attrname,attrvalue,value
General-5-20231219-17:45:53-9860,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-5-20231219-17:45:53-9860,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-38-20231219-17:45:55-15144,runattr,,,configname,General,
General-38-20231219-17:45:55-15144,runattr,,,datetime,20231219-17:45:55,
General-38-20231219-17:45:55-15144,runattr,,,datetimef,20231219-174555,
General-38-20231219-17:45:55-15144,runattr,,,experiment,General,
General-38-20231219-17:45:55-15144,runattr,,,inifile,omnetpp.ini,
General-38-20231219-17:45:55-15144,runattr,,,iterationvars,,
General-38-20231219-17:45:55-15144,runattr,,,iterationvarsd,,
General-38-20231219-17:45:55-15144,runattr,,,iterationvarsf,,
General-38-20231219-17:45:55-15144,runattr,,,measurement,,
General-38-20231219-17:45:55-15144,runattr,,,network,SuperMarket,
General-38-20231219-17:45:55-15144,runattr,,,processid,15144,
General-38-20231219-17:45:55-15144,runattr,,,repetition,38,
General-38-20231219-17:45:55-15144,runattr,,,replication,#38,
General-38-20231219-17:45:55-15144,runattr,,,resultdir,results,
General-38-20231219-17:45:55-15144,runattr,,,runnumber,38,
General-38-20231219-17:45:55-15144,runattr,,,seedset,38,
General-38-20231219-17:45:55-15144,config,,,network,SuperMarket,
General-38-20231219-17:45:55-15144,config,,,sim-time-limit,60s * 60 * 24,
General-38-20231219-17:45:55-15144,config,,,repeat,100,
General-38-20231219-17:45:55-15144,config,,,seed-set,38,
General-38-20231219-17:45:55-15144,config,,,SuperMarket.C,4,
General-38-20231219-17:45:55-15144,config,,,SuperMarket.checkout.p,0.5,
General-38-20231219-17:45:55-15144,config,,,SuperMarket.checkout.classifier.K,1000,
General-38-20231219-17:45:55-15144,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-38-20231219-17:45:55-15144,config,,,num-rngs,2,
General-38-20231219-17:45:55-15144,config,,,SuperMarket.source.rng-0,0,
General-38-20231219-17:45:55-15144,config,,,SuperMarket.source.rng-1,1,
General-38-20231219-17:45:55-15144,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-38-20231219-17:45:55-15144,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-38-20231219-17:45:55-15144,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-52-20231219-17:45:56-17196,runattr,,,configname,General,
General-52-20231219-17:45:56-17196,runattr,,,datetime,20231219-17:45:56,
General-52-20231219-17:45:56-17196,runattr,,,datetimef,20231219-174556,
General-52-20231219-17:45:56-17196,runattr,,,experiment,General,
General-52-20231219-17:45:56-17196,runattr,,,inifile,omnetpp.ini,
General-52-20231219-17:45:56-17196,runattr,,,iterationvars,,
General-52-20231219-17:45:56-17196,runattr,,,iterationvarsd,,
General-52-20231219-17:45:56-17196,runattr,,,iterationvarsf,,
General-52-20231219-17:45:56-17196,runattr,,,measurement,,
General-52-20231219-17:45:56-17196,runattr,,,network,SuperMarket,
General-52-20231219-17:45:56-17196,runattr,,,processid,17196,
General-52-20231219-17:45:56-17196,runattr,,,repetition,52,
General-52-20231219-17:45:56-17196,runattr,,,replication,#52,
General-52-20231219-17:45:56-17196,runattr,,,resultdir,results,
General-52-20231219-17:45:56-17196,runattr,,,runnumber,52,
General-52-20231219-17:45:56-17196,runattr,,,seedset,52,
General-52-20231219-17:45:56-17196,config,,,network,SuperMarket,
General-52-20231219-17:45:56-17196,config,,,sim-time-limit,60s * 60 * 24,
General-52-20231219-17:45:56-17196,config,,,repeat,100,
General-52-20231219-17:45:56-17196,config,,,seed-set,52,
General-52-20231219-17:45:56-17196,config,,,SuperMarket.C,4,
General-52-20231219-17:45:56-17196,config,,,SuperMarket.checkout.p,0.5,
General-52-20231219-17:45:56-17196,config,,,SuperMarket.checkout.classifier.K,1000,
General-52-20231219-17:45:56-17196,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-52-20231219-17:45:56-17196,config,,,num-rngs,2,
General-52-20231219-17:45:56-17196,config,,,SuperMarket.source.rng-0,0,
General-52-20231219-17:45:56-17196,config,,,SuperMarket.source.rng-1,1,
General-52-20231219-17:45:56-17196,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-52-20231219-17:45:56-17196,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-52-20231219-17:45:56-17196,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-14-20231219-17:45:53-7648,runattr,,,configname,General,
General-14-20231219-17:45:53-7648,runattr,,,datetime,20231219-17:45:53,
General-14-20231219-17:45:53-7648,runattr,,,datetimef,20231219-174553,
General-14-20231219-17:45:53-7648,runattr,,,experiment,General,
General-14-20231219-17:45:53-7648,runattr,,,inifile,omnetpp.ini,
General-14-20231219-17:45:53-7648,runattr,,,iterationvars,,
General-14-20231219-17:45:53-7648,runattr,,,iterationvarsd,,
General-14-20231219-17:45:53-7648,runattr,,,iterationvarsf,,
General-14-20231219-17:45:53-7648,runattr,,,measurement,,
General-14-20231219-17:45:53-7648,runattr,,,network,SuperMarket,
General-14-20231219-17:45:53-7648,runattr,,,processid,7648,
General-14-20231219-17:45:53-7648,runattr,,,repetition,14,
General-14-20231219-17:45:53-7648,runattr,,,replication,#14,
General-14-20231219-17:45:53-7648,runattr,,,resultdir,results,
General-14-20231219-17:45:53-7648,runattr,,,runnumber,14,
General-14-20231219-17:45:53-7648,runattr,,,seedset,14,
General-14-20231219-17:45:53-7648,config,,,network,SuperMarket,
General-14-20231219-17:45:53-7648,config,,,sim-time-limit,60s * 60 * 24,
General-14-20231219-17:45:53-7648,config,,,repeat,100,
General-14-20231219-17:45:53-7648,config,,,seed-set,14,
General-14-20231219-17:45:53-7648,config,,,SuperMarket.C,4,
General-14-20231219-17:45:53-7648,config,,,SuperMarket.checkout.p,0.5,
General-14-20231219-17:45:53-7648,config,,,SuperMarket.checkout.classifier.K,1000,
General-14-20231219-17:45:53-7648,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-14-20231219-17:45:53-7648,config,,,num-rngs,2,
General-14-20231219-17:45:53-7648,config,,,SuperMarket.source.rng-0,0,
General-14-20231219-17:45:53-7648,config,,,SuperMarket.source.rng-1,1,
General-14-20231219-17:45:53-7648,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-14-20231219-17:45:53-7648,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-14-20231219-17:45:53-7648,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-22-20231219-17:45:54-18928,runattr,,,configname,General,
General-22-20231219-17:45:54-18928,runattr,,,datetime,20231219-17:45:54,
General-22-20231219-17:45:54-18928,runattr,,,datetimef,20231219-174554,
General-22-20231219-17:45:54-18928,runattr,,,experiment,General,
General-22-20231219-17:45:54-18928,runattr,,,inifile,omnetpp.ini,
General-22-20231219-17:45:54-18928,runattr,,,iterationvars,,
