run,type,module,name,attrname,attrvalue,value
General-5-20231217-12:28:06-18608,config,,,sim-time-limit,60s * 60 * 24,
General-5-20231217-12:28:06-18608,config,,,repeat,40,
General-5-20231217-12:28:06-18608,config,,,seed-set,5,
General-5-20231217-12:28:06-18608,config,,,SuperMarket.C,4,
General-5-20231217-12:28:06-18608,config,,,SuperMarket.checkout.p,0.5,
General-5-20231217-12:28:06-18608,config,,,SuperMarket.checkout.classifier.K,8,
General-5-20231217-12:28:06-18608,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-5-20231217-12:28:06-18608,config,,,num-rngs,2,
General-5-20231217-12:28:06-18608,config,,,SuperMarket.source.rng-0,0,
General-5-20231217-12:28:06-18608,config,,,SuperMarket.source.rng-1,1,
General-5-20231217-12:28:06-18608,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-5-20231217-12:28:06-18608,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-5-20231217-12:28:06-18608,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-11-20231217-12:28:07-22720,runattr,,,configname,General,
General-11-20231217-12:28:07-22720,runattr,,,datetime,20231217-12:28:07,
General-11-20231217-12:28:07-22720,runattr,,,datetimef,20231217-122807,
General-11-20231217-12:28:07-22720,runattr,,,experiment,General,
General-11-20231217-12:28:07-22720,runattr,,,inifile,omnetpp.ini,
General-11-20231217-12:28:07-22720,runattr,,,iterationvars,,
General-11-20231217-12:28:07-22720,runattr,,,iterationvarsd,,
General-11-20231217-12:28:07-22720,runattr,,,iterationvarsf,,
General-11-20231217-12:28:07-22720,runattr,,,measurement,,
General-11-20231217-12:28:07-22720,runattr,,,network,SuperMarket,
General-11-20231217-12:28:07-22720,runattr,,,processid,22720,
General-11-20231217-12:28:07-22720,runattr,,,repetition,11,
General-11-20231217-12:28:07-22720,runattr,,,replication,#11,
General-11-20231217-12:28:07-22720,runattr,,,resultdir,results,
General-11-20231217-12:28:07-22720,runattr,,,runnumber,11,
General-11-20231217-12:28:07-22720,runattr,,,seedset,11,
General-11-20231217-12:28:07-22720,config,,,network,SuperMarket,
General-11-20231217-12:28:07-22720,config,,,sim-time-limit,60s * 60 * 24,
General-11-20231217-12:28:07-22720,config,,,repeat,40,
General-11-20231217-12:28:07-22720,config,,,seed-set,11,
General-11-20231217-12:28:07-22720,config,,,SuperMarket.C,4,
General-11-20231217-12:28:07-22720,config,,,SuperMarket.checkout.p,0.5,
General-11-20231217-12:28:07-22720,config,,,SuperMarket.checkout.classifier.K,8,
